Id,SalePrice
2658,135149.3152512135
2718,154365.85246977175
2414,204589.3093043787
1989,109817.27272967971
625,171121.52479122276
333,75342.75944550126
1327,108412.88566405745
858,150379.22673133318
95,183643.21625853237
1568,163452.61693078617
2482,144492.1175345747
1364,123244.99319482106
2584,141491.7327623351
818,271398.3941236511
2673,160606.12103857868
2089,111088.89870712359
1297,137095.0033310491
790,111938.50197919505
2616,191648.69567551755
720,178640.97718295
222,155409.49377110647
557,132916.5125896698
1148,180346.46831105778
2766,170307.10371403943
534,175560.7758576551
1452,114667.89100897335
630,116216.95773699554
2648,115528.9472393837
125,156204.3535113947
1904,49663.46699434356
1670,104304.61556677555
756,97948.482164621
717,203334.6485626041
1032,162247.18457929092
852,205337.68518216966
1731,170515.44113761303
2639,115804.01586951548
2071,77138.8317295768
1267,119746.76493225631
1851,194976.76228999277
567,158088.00045822095
2439,198951.80149860517
1898,145021.92098259588
647,168134.66296060127
2256,195248.2965844199
979,57826.8524533849
1444,212270.39038897515
2485,119283.7910125649
157,135273.74565341976
88,131521.76658172836
2003,113535.52877417079
186,202087.3740066021
1425,231347.7743333961
2695,138784.02572535083
738,104973.43347983225
395,149794.46098531224
1353,166943.4333477934
1878,145299.87752016715
390,156186.72188686696
1456,235835.76222122565
1103,308399.50648855115
1387,126601.27159571473
2070,133945.7022834404
1199,167023.3059366938
2479,176287.95342537563
501,298010.02617655485
2362,79636.76149479428
1718,185743.97560976376
2188,77595.07659051882
1483,145340.71728071058
2557,93611.76189136528
437,346745.2306040827
2224,222972.6744962082
1628,158694.25301593938
397,142599.08194702142
587,188754.80458870484
971,138795.79480892082
2611,142981.00522112974
1887,96823.38778523926
2399,351144.3669801684
2148,190468.16946694034
304,108419.13436688273
1997,132619.22452147992
2817,105185.68842512358
1431,198510.12898402952
427,306785.61275565263
263,121197.3580900135
598,171110.18288895895
2895,242877.88426809595
687,115945.12196718343
1822,139945.87484171102
2191,90324.16355300497
179,148024.94651437516
1009,201591.07877612556
2010,136359.41055629763
1991,144806.87901707657
1411,188262.99702969566
1721,205279.36707409332
1144,196455.44239654264
593,221073.14258813218
575,320304.402417533
1249,167874.42389694776
1604,129918.50066254125
1064,420326.4897115249
1923,150782.6470361948
1988,109255.55278312392
2325,167773.74458547577
114,205877.85288253217
2700,157369.03193521488
217,108819.53472941765
343,167851.4619879279
386,217922.31653400417
2005,111783.72558878234
2908,141582.70051148254
1814,234012.60020004446
2446,426652.595608169
208,110603.70502972009
1679,103536.2156229855
822,312490.23298416485
6,195956.98505550646
1781,344925.02099773823
2397,273619.20897009084
2340,299671.6953029318
1618,175332.43523125187
2843,123806.84414197865
1061,364428.1101700375
2786,119212.07869072806
1935,141390.31840771402
1341,110306.21922732238
521,282469.78064179874
2136,139285.57388253522
996,203611.63016542152
227,157202.4522811093
135,177548.10463707894
1167,152698.80237033218
294,230234.80832117633
1776,198821.83854108688
540,157292.5595050262
1717,184445.93835224584
2303,134093.85362877662
116,183673.36987556226
127,149372.14814163733
1371,131908.65186071943
1014,151684.3958163989
1507,86439.91016943369
702,112891.29037258215
750,151057.6403183909
261,150821.80367780442
1559,41420.40247762005
577,226954.4818791655
2812,193934.76289386756
2080,156863.29429304413
1368,99039.3043967078
2376,126513.82934469683
659,108466.43828897271
1235,143923.48055549664
332,53655.45328355918
1917,154418.36736201728
2094,238926.13513000216
1460,254028.34778284095
1471,217493.4626797411
1509,113136.621592607
1922,135998.02058154787
433,424574.87299552653
460,254662.3419297248
1116,248448.80135574774
1137,164389.00118082215
53,157740.7038007069
2354,259719.16878599464
1475,188985.2149184486
1761,481781.5143540278
842,143488.95017137274
2739,182523.7726124766
2509,136294.91226988577
1007,195886.03523515223
2610,191653.94283195958
1952,88594.63056888548
2719,153483.9131667961
2921,67669.99630292284
1966,150024.93282571598
292,113489.91715692892
1204,177948.64578094508
1829,269643.50344523974
2419,179347.35861834907
391,145651.30130479753
798,94537.01525332674
481,197584.83434867917
193,187406.59512133233
555,115729.76305788953
899,32425.448456385988
2357,185681.46666627086
328,108153.80358675832
1356,113030.61266310525
1154,108662.39765589894
1730,173134.41903202585
2249,159331.5267740977
1119,278104.6273378028
2856,151624.38071111531
1394,140349.15040355665
2587,106432.76024545834
61,313328.7972013153
2661,166377.42585537222
2711,139576.8233866929
1147,162461.99853295006
757,133434.27937486267
2623,100255.06066740188
2378,106097.46154856565
1413,123621.99111411476
1722,210749.54202674807
1112,223703.94461165485
1623,193651.65672929457
1201,182706.70587653655
1513,127488.40055062226
957,429820.6224168603
1171,271776.3262448398
1145,195366.88940287498
2726,213380.21566787362
703,137953.6479567777
760,83921.03997817927
1964,156846.8407185939
2512,173120.88233887602
159,125844.96461603581
1281,157049.91101736424
468,184556.8115214602
290,122352.84683046734
665,100987.92646617128
1463,245405.38880043686
1792,232414.0397674027
923,170188.3704953408
500,255138.53353473102
1408,177709.5238490859
331,69336.1749445973
170,119086.83563088148
2192,89187.58732006559
2571,263926.82729876647
2314,177816.68525892217
2647,92000.56136294163
422,402595.10008804465
2457,349119.9106492384
1838,188131.6232054896
2805,235822.70131496305
1645,154911.40849334863
1711,292965.88823339646
2825,229128.56523794588
322,334002.19519822055
2103,237191.5538261676
342,119928.73277420586
600,141494.8959291653
488,178184.5049563041
1725,283956.68289865763
2246,271441.2034060819
2847,163360.28817113081
806,240265.55995272798
530,235039.11365016003
963,194536.3596791249
2678,89146.7991665114
171,77756.11232860014
2401,403709.0540605441
805,223094.97735770675
2259,210858.01649383898
1748,183856.25628706964
1361,140351.94066210557
1677,80830.57422713167
1406,138415.20782758482
2322,225539.4640500564
688,150513.12687994144
143,146226.75765121228
804,200123.59635134367
1214,170487.74394533562
2828,138913.14290968014
1999,184392.7114940139
2467,201391.8701189201
2665,160287.25647340517
1538,322648.1580352102
398,119642.74915287457
2822,141180.9390680832
2157,137858.86475588824
1856,220406.35213437292
1269,92321.848108829
2570,121462.18009906611
2320,231122.4701798727
1517,131136.04482454644
2304,136822.0361945267
1312,94216.65714372124
2012,131487.32246462104
506,249244.84738536645
2865,217194.99893658608
2367,66157.88490628148
554,77654.65666402807
238,129344.49533573852
1954,109715.26779165224
2488,116119.93066237855
2291,40188.31699685857
1969,102951.32084826857
2725,154882.0761003202
1482,140571.97753920383
2763,186144.07010616618
503,256477.32046977943
1584,240050.8830346174
1531,143287.41204720526
2210,154823.39281931287
459,307219.8911234203
556,124325.42902527866
1347,132745.73972709745
1290,77170.37306629203
1388,90608.00689163839
1571,298786.56172328687
2754,186190.21484914492
765,123207.85931331164
2494,133394.00602135877
2870,250955.8679251963
7,215063.93007870764
1114,249313.3797928196
2418,257775.34154723724
291,127984.01163960889
18,336592.22195991373
39,359468.826968531
1001,247576.46941014146
2442,216308.7940796645
616,116350.49406338297
2680,63612.50695919467
1414,113731.21009981015
289,162553.85756411275
40,252422.5396369408
860,125810.50876030384
409,119894.56727583997
673,150721.4939207869
2427,162181.64851472247
2036,204756.55201177904
2564,147439.2740848736
642,144627.53379523102
1008,179383.77471923165
1908,121941.01737469272
2519,197344.93284065067
1369,75444.90474785597
2855,171634.88340290007
712,100128.41619459377
1943,102952.53013317613
1958,113023.42143039324
107,175310.42886066576
2295,205294.9167617897
704,98048.4671124462
676,147766.20030714257
259,191275.3298501945
93,286808.5568046388
106,249720.4447541869
2315,176194.1565544476
1050,104450.47238903178
1095,203255.4131020822
2709,150821.71540588024
758,124993.25103491603
1496,143125.87868147448
2370,89305.76264184399
2458,252857.48473779345
2733,134012.80364235025
161,232863.49155633652
726,155871.4920443244
845,201635.55728888104
947,255932.34239162935
2232,102320.1382079455
2563,143846.43675371516
2299,134026.12431776163
211,53841.410029788734
605,151804.976179754
1478,192721.63074852992
2247,269123.3020903551
2274,192102.5343876771
2869,223972.7073927204
967,210684.03091778036
2656,132161.82468963135
667,190605.58241480752
1042,73523.42610995588
2023,166312.2525146514
2447,365510.5365141684
2055,124633.23088229937
2275,262708.5412851019
2204,178044.25860722014
1563,266007.1072930611
483,193712.93639803166
796,127321.83902697347
1526,172087.79982840235
2042,125894.96242946142
442,337477.19468384434
1693,303809.7348181801
1468,218939.09914712142
1430,191451.61280348257
2605,130609.3191985176
1529,211844.02523902652
335,156442.506746687
1287,115808.09797901474
31,65532.37571470463
1785,292878.14962950686
82,162838.9196937225
2620,136825.38331293676
252,183931.53187520523
721,45948.715194170945
2165,175525.78917848738
2316,184257.85934986582
775,138775.90717443032
1558,83548.56271767023
17,224967.28800278052
1022,216695.81179674366
925,136053.28192365693
438,264304.9147075368
1270,154267.38284637383
1272,144523.18274430756
215,119943.3957004858
266,219268.28348236368
2402,279248.5421171308
1250,126616.5523797844
1984,115929.26173679519
1279,151894.33996250178
377,241359.41353681125
1252,107940.24209443515
2156,259435.48910809215
499,306410.1541420865
1374,145548.35972774518
2898,259344.6908463951
401,107515.99337235093
2721,156397.45543548046
2078,216007.8321370203
2589,133989.45362059865
1946,259332.19908640103
1334,114782.84749951097
2781,213051.391345002
431,353993.0981356797
576,211517.89644335583
1474,210251.8275566781
2254,154144.4614274134
2155,294297.5155840573
885,87479.1089711904
643,139493.4839147781
1944,132156.29143251223
480,185975.11972497194
2845,87732.63421848859
2387,298235.5636376678
2407,192787.1744095399
2527,165593.66780416574
2514,141328.00331672153
629,137645.1583055117
80,181820.79196440335
1876,146083.8290150247
1546,115485.66346857615
2518,189508.9346101866
2347,151024.33731763868
783,218461.4568695021
1322,52311.551523230155
194,84226.4636976606
1770,283481.2685965473
2143,136986.61448436778
1229,217236.66209823894
511,284670.2852460785
46,211977.58422986884
1348,133199.98860876728
2465,199185.0632896492
387,251646.01134372829
873,219273.6046114458
1918,124013.30098055874
2764,233995.95341225085
2184,115667.65265231638
934,141128.26392242184
1920,131639.3603557055
2631,144516.5653983769
1768,458454.1296229644
2040,118477.36877482955
1749,205985.51521489932
834,237739.7786586635
1457,222815.33312349278
79,104773.6251056398
2302,132847.39952032524
1817,143948.27738866117
2755,218314.76134553342
359,178236.25691145682
2059,103284.60133732855
2092,226253.08695307048
2516,235808.1071079059
150,110217.49202198279
1656,110518.90811389429
83,96741.05510642962
2411,175088.83140680322
795,49196.07598296774
2312,213929.1467140785
2917,76710.04058901838
1624,168109.25061754894
2215,295319.6089528487
1211,142959.5626580041
1485,151684.84732009436
1024,182071.02197050548
570,200851.34861031396
2874,137042.33398629015
700,141213.19904698187
2756,192830.36523800052
2022,186419.2771646513
583,223341.92755461403
2392,350716.8104577607
