Id,SalePrice
2658,133861.35563812964
2718,153641.10437021218
2414,203879.51925993897
1989,111490.41191525199
625,169432.90487168543
333,77178.13066079281
1327,109264.35560902394
858,150263.67966333218
95,182457.44539078698
1568,162820.61842840165
2482,143190.64376568235
1364,123947.16410343163
2584,140104.0534804929
818,270773.7423628643
2673,166464.23917454295
2089,112350.00071934983
1297,138154.45577579737
790,112925.10634045862
2616,190680.8492280282
720,179475.0761934314
222,154548.96036056243
557,131202.65407649055
1148,178513.41865521856
2766,157702.71496766433
534,175017.14124540426
1452,115208.13965540007
630,117293.60367721878
2648,117434.82178365439
125,154830.81026299298
1904,46094.03711292893
1670,106089.05338286608
756,98258.22970940359
717,202256.49175124802
1032,163293.62907773443
852,204909.18144552596
1731,170403.57045118324
2639,117738.09879582375
2071,76497.6532330811
1267,120717.129318567
1851,193040.33405228704
567,159101.88552422822
2439,199399.3983902298
1898,145911.79309322126
647,168539.87022729218
2256,195382.14688291214
979,58917.48473648913
1444,212291.04546122998
2485,118679.26008421555
157,133698.0834430158
88,129118.8564686887
2003,114880.961850008
186,201371.91198628023
1425,232308.41081514582
2695,140046.03817467578
738,106831.75828119181
395,150226.81285155937
1353,167098.40932983905
1878,145832.34728699736
390,155661.62719030865
1456,236578.41450572573
1103,308784.6856938619
1387,130354.88685135357
2070,133206.25672187097
1199,166346.42232053168
2479,175671.06864877604
501,296199.877538953
2362,80103.74774170108
1718,186773.63694912195
2188,78676.63641317375
1483,145540.96093296073
2557,90775.24407202192
437,347426.76985100284
2224,220786.6104745008
1628,160210.3464595303
397,143716.87934039347
587,187889.47576782852
971,139516.05138624646
2611,140230.8516276069
1887,96117.97082005069
2399,350728.593348518
2148,190009.99050503597
304,107106.14305583574
1997,133161.51298524998
2817,105388.62654664367
1431,201000.90638865344
427,308325.006776968
263,121726.62944000587
598,170513.06755021773
2895,241597.8456712477
687,116191.1305451598
1822,138545.82985794544
2191,91532.89558978565
179,147192.3615571037
1009,202277.59553795494
2010,136410.45642096363
1991,146627.13304682262
1411,190658.108212417
1721,204787.72155162133
1144,196796.75318805687
593,219943.25626224466
575,321518.8561008647
1249,166685.80102381483
1604,129992.38609705493
1064,393359.9599252697
1923,150219.35166520998
1988,110317.0090274997
2325,167900.88835701533
114,203008.1990587674
2700,157225.4538793154
217,111823.61646001041
343,169830.26569410227
386,218332.49174914882
2005,112753.14002007619
2908,140225.1040469911
1814,233363.92316178232
2446,395759.5347813368
208,110770.84819966182
1679,104798.1917774789
822,313251.25917477906
6,194769.7078765817
1781,316460.52903162315
2397,273442.15328278765
2340,299161.98904651776
1618,177293.1863631215
2843,126458.2580693718
1061,364247.3349975627
2786,119005.66979679093
1935,141481.32631943934
1341,110455.05815002508
521,282969.41640497744
2136,139339.57520411722
996,204150.8257114645
227,157363.68436469883
135,175673.880000256
1167,153073.85873921774
294,230482.47124153003
1776,199010.72947113775
540,158000.64142576978
1717,185250.9585661646
2303,133781.97270021588
116,181233.5424737297
127,148512.60885538347
1371,132762.6268782895
1014,151609.38413196616
