Id,SalePrice
2658,130836.80286354688
2718,147737.96759193123
2414,217522.66060369904
1989,119606.01925555326
625,181109.08115866885
333,89341.2641809393
1327,102434.69759870158
858,143203.60073823144
95,184918.4765036701
1568,172016.6499873813
2482,168825.278389817
1364,124647.38442126603
2584,155530.38095538283
818,241367.60471385345
2673,165911.36328369332
2089,115906.29887098563
1297,146625.35793738684
790,115183.75694145903
2616,205078.75992680097
720,212460.9634203869
222,150397.78201493656
557,131682.2493693123
1148,206057.32385154115
2766,186253.61377331382
534,190392.89315441728
1452,111351.34073747566
630,118644.8971310322
2648,130904.43343420839
125,157235.55535312998
1904,32970.400804696255
1670,103424.67832734238
756,82734.25725608063
717,237803.08434821176
1032,165711.5445883692
852,217382.409228666
1731,180674.55086591328
2639,115991.87039714993
2071,69151.10634588008
1267,114400.60612569377
1851,189776.23441146128
567,157667.88332413288
2439,213374.2414501186
1898,152439.75811445515
647,188934.8345979544
2256,220697.83166488016
979,92634.43540518824
1444,222361.5228372179
2485,116551.84468220815
157,125746.79555552814
88,118988.70970367303
2003,115145.91029365093
186,208162.8598881372
1425,235504.7734625258
2695,131804.32304625283
738,90067.00177840143
395,159406.32336437947
1353,166712.8106544849
1878,145099.07143434603
390,164613.4558088868
1456,240963.7999817885
1103,292617.8840510892
1387,135780.21011745988
2070,148955.5824730046
1199,180879.58949929767
2479,183491.1324894498
501,276411.663876425
2362,83623.3919413162
1718,202030.51320758124
2188,71748.31874704268
1483,160826.32978393184
2557,75517.11502266338
437,324280.1518094889
2224,215464.23401699506
1628,177230.3414842137
397,133890.15353066428
587,196397.8466654782
971,146230.9563354759
2611,148253.5883144847
1887,82625.51180273178
2399,311149.6264236197
2148,202111.6797233295
304,123383.22541485447
1997,129312.35014361981
2817,119352.98710486025
1431,191703.98556706193
427,294524.41296723974
263,117625.57737789408
598,172907.2792475362
2895,228741.1637372179
687,135719.12808207248
1822,136679.80935130932
2191,108815.79559263412
179,118052.50621350773
1009,202169.1673113691
2010,123689.62620484759
1991,143470.45968942507
1411,195672.40893457597
1721,218393.3518207575
1144,198883.30188304605
593,222005.12304749503
575,297819.74327840796
1249,170445.41328343225
1604,117127.20907663368
1064,397553.8381715049
1923,165359.4706102889
1988,105598.4233403115
2325,171207.9360026779
114,209852.2951966942
2700,161895.79289854201
217,112767.67651226209
343,176217.5637764791
386,222747.04028766532
2005,117856.38118551101
2908,139866.79893903865
1814,241564.73317014228
2446,419638.4017117205
208,126285.09102508379
1679,108488.8338778161
822,296665.13832701044
6,195476.0831447665
1781,339464.9508191779
2397,252051.45282200375
2340,267995.8133541099
1618,169785.37658200169
2843,121842.15082941041
1061,316045.11607386917
2786,118947.87581762823
1935,139946.71810216783
1341,111663.26191473752
521,250056.92240372696
2136,130513.15370628529
996,193734.14842927654
227,150655.5514113073
135,178408.19049672992
1167,157479.07413576846
294,222618.46724318562
1776,201185.08356019144
540,184720.57316379808
1717,199552.17728779523
2303,127279.34409733478
116,186410.8211796058
127,132601.61256058537
1371,137026.86294872593
1014,187369.28413615085
1507,90593.08036951476
702,126841.66969139897
750,153863.61255421606
261,154456.30083781865
1559,51543.879399147816
577,221249.52703322936
2812,206572.8346616747
2080,166228.64065984904
1368,108116.19973832101
2376,122408.67091577698
659,120239.47278841666
1235,131240.6401551161
332,69368.15797135851
1917,150246.85178587586
2094,249458.40360603936
1460,258340.44428806193
1471,210227.3106993544
1509,126314.09947120666
1922,130512.13873147208
433,395429.4201264512
460,239031.68257093546
1116,222783.44732087106
1137,182719.4287349116
53,171733.9265998979
2354,255906.91440208233
1475,196763.0243939082
1761,466873.82291720214
842,140178.35885112244
2739,188292.04366573738
2509,160786.91604946298
1007,206414.1044980673
2610,191786.04325866164
1952,86324.21497196693
2719,152298.63724409416
2921,85903.79877255845
1966,133801.97105712292
292,115213.21921855083
1204,193346.38137636636
1829,256246.93443759333
2419,191146.6197887481
391,149520.11276627204
798,117565.49578148557
481,206887.98722687736
193,193935.92020917824
555,118332.54710818199
899,45929.22254510794
2357,187664.56489270716
328,132948.80633831827
1356,115985.69756542204
1154,98119.33665587811
1730,186009.22630550386
2249,160328.30773609853
1119,254027.56285185297
2856,139087.80161316833
1394,135629.2702630004
2587,119303.69122924178
61,293047.5879791215
2661,181945.97756699438
2711,131702.45854526246
1147,193535.98224397423
757,131637.88797112193
2623,71447.45593833842
2378,141610.94747344044
1413,157931.63111134153
1722,208267.30239759653
1112,220410.14094187063
1623,192473.5466649197
1201,197404.13485366525
1513,111164.8879283208
957,584610.7636704294
1171,249892.2096755372
1145,200275.93712236895
2726,245964.35624411562
703,149414.99258664786
760,99656.48604038788
1964,139223.45362591487
