Id,SalePrice
2658,134294.2950054506
2718,179772.7549145721
2414,211593.84704031644
1989,114233.98653395905
625,176777.33470348048
333,103743.70104425063
1327,120592.7851334851
858,149281.65344568377
95,191700.67651217675
1568,159596.93020350777
2482,166906.66170863586
1364,108748.39801163704
2584,150364.13116093725
818,269805.5814436716
2673,164801.597835507
2089,128683.507115955
1297,147083.86088713666
790,116418.10543606384
2616,198415.42246962234
720,164086.55470751924
222,150430.31950367824
557,129744.5771840373
1148,206883.40765123512
2766,177247.6026472568
534,181101.9998658076
1452,110570.61057780136
630,147898.64141974295
2648,128353.91725521185
125,147854.11554896983
1904,59339.17900862242
1670,118788.49986207148
756,89087.08245341561
717,229255.4631338918
1032,170654.06332558277
852,217351.36287842202
1731,180000.44581458974
2639,128557.57827673154
2071,74760.2464013733
1267,112069.57532220031
1851,190913.9633111148
567,167397.5586702627
2439,203129.07142497262
1898,152631.55725568044
647,195613.0607733673
2256,211577.82717072347
979,116875.84319652535
1444,220208.89599515114
2485,119720.10574688611
157,137948.41747239977
88,123214.5086773003
2003,114124.24725024425
186,175069.08689686784
1425,233248.29049159423
2695,140042.13322439732
738,94455.14666635753
395,147600.02941016306
1353,148713.6204754404
1878,152523.56897323602
390,149577.30416363804
1456,242078.92380858888
1103,299305.9925930868
1387,128921.04596579075
2070,146583.91082817817
1199,165699.3131864993
2479,183272.86270763655
501,281489.9618465118
2362,103009.53433581849
1718,212006.64849888626
2188,101876.17580405751
1483,163781.69468109554
2557,86152.26455169125
437,328127.7507354575
2224,223630.4860556356
1628,165912.68301245046
397,134014.7829464468
587,194470.49595379608
971,150643.90582424426
2611,150842.72239317105
1887,86678.54689356592
2399,296388.2875441244
2148,196967.59069401177
304,127338.99132652034
1997,135944.09437493316
2817,121078.38458391058
1431,204368.99515682214
427,299077.2602736476
263,112294.35173358896
598,172562.06664484495
2895,212853.34930433938
687,127882.29278000467
1822,139063.28099619923
2191,117952.17442637554
179,116593.74725353275
1009,190073.25427706784
2010,131167.71394905762
1991,131890.33060897083
1411,207839.14214028418
1721,219543.7031690363
1144,203117.39726479608
593,209972.11817842652
575,278601.7272397977
1249,166791.38187225186
1604,125299.06557804917
1064,386850.1607611808
1923,152566.29558758438
1988,99277.00652203697
2325,177069.83395743032
114,215384.8895260177
2700,174566.10448861134
217,161502.74155846878
343,170382.99450881267
386,216033.3460786586
2005,134204.55292658228
2908,158926.87221435853
1814,243303.6833039599
2446,406928.18993278744
208,135193.52852155722
1679,109783.3663436455
822,275305.2259612931
6,203547.38810402958
1781,319481.98217828514
2397,253406.28802980657
2340,254676.63135011273
1618,174158.08062907588
2843,137562.27571558172
1061,309121.8420770231
2786,121274.94398697547
1935,142125.11425884534
1341,116808.54500807903
521,240302.46398752625
2136,133488.35837246932
996,203999.40388097893
227,152091.32190859306
135,178995.2466434954
1167,169783.61493302218
294,219313.2462154728
1776,196071.8044396101
540,174276.75726148358
1717,210216.42158783623
2303,130897.2485036779
116,185991.92980850348
127,147539.76812768297
1371,130496.73465847119
1014,185774.12959779904
1507,86482.4442947394
702,138402.51467446412
750,139887.0517167399
261,152595.35754163028
1559,76912.64697362774
577,215038.5787084523
2812,200270.28065654228
2080,162979.11296235467
1368,102545.0637966108
2376,125298.62870894116
659,115296.96136579697
1235,130398.212476113
332,94273.78188859485
1917,146019.48602211953
2094,247314.3285472726
1460,258595.9556342106
1471,217453.99525820883
1509,128829.73311745306
1922,139500.93847837136
433,375909.33936627454
460,216138.28628000896
1116,232228.90651682916
1137,182271.30145742942
53,169536.34534510213
2354,257763.37061285588
1475,192868.46096175676
1761,466150.63978310034
842,148445.29259581643
2739,198006.16408865235
2509,158990.1168782584
1007,203391.6880407076
2610,188672.3057569632
1952,81192.82229866646
2719,181362.81816827855
2921,100115.30391380482
1966,141966.8595210514
292,131862.7439543642
1204,179556.0241410022
1829,246225.2556176422
2419,183706.624858764
391,143960.86498094152
798,103157.62452021916
481,197529.74502465292
193,190946.77827592078
555,116016.905760317
899,70029.56153760338
2357,186267.3525862802
328,146365.9132748351
1356,107703.90348095319
1154,105871.57492805645
1730,182872.96889331168
2249,154611.40123807173
1119,260908.16592659883
2856,140878.2748679932
1394,145044.65530165273
2587,108341.60990243102
61,307920.7066301047
2661,172062.44167253154
2711,126005.60481975018
1147,194600.9344216463
757,130006.55106234842
2623,82988.72554675431
2378,138793.99533090915
1413,138683.3002722041
1722,204218.9361150444
1112,229985.02505311137
1623,201594.40574840258
1201,187614.11373944348
1513,130151.66913174943
957,537923.7714726719
1171,232763.56425192172
1145,194948.1449677602
2726,230374.00883797545
703,129741.78239125968
760,104352.15593593195
1964,149366.074457519
2512,180995.94156837882
159,155067.5434686268
1281,156656.33289596683
468,189838.59085542604
290,104635.93126918655
665,93840.97168965568
1463,244425.86631925998
1792,228391.16688116547
923,173541.01932791388
500,259436.88653882674
1408,196159.3858184195
331,86397.30858539592
170,122500.19019614148
2192,104764.49332335824
2571,310591.76849816926
2314,182677.10612744652
2647,81688.51514794864
422,344675.5326791118
2457,343068.64317932737
1838,191713.078900157
2805,235135.58822518412
1645,161321.01986974746
1711,268855.8634516932
2825,241677.32104174572
322,277366.37732546334
2103,239611.29261567607
342,120183.05109242897
600,129202.00927827891
488,189885.01820018364
1725,254329.99584295833
2246,263092.9954666607
2847,166969.41572761838
806,231911.69238751684
530,229497.7766140491
963,193548.09739730298
2678,108767.18876730162
171,94994.92979256494
2401,351042.68360815756
805,225197.5207597952
2259,212486.4781223574
1748,179041.68299357628
1361,137478.08836782083
1677,115305.60880556959
1406,157623.37667712022
2322,240634.7623923052
688,143999.1759266723
143,147219.00340500346
804,202731.3584641579
1214,154098.12568966649
2828,147776.56583271793
1999,199681.25509156298
2467,194279.10162976524
2665,144535.5226291594
1538,293159.21478946274
398,119607.22277350991
2822,163167.94530414185
2157,157535.85951536358
1856,205508.36477062025
1269,76816.924780578
2570,121942.63430001738
2320,230773.75594601594
1517,122186.49632315221
2304,123243.37238517881
1312,93241.88226621947
2012,120453.73577523744
506,248530.3879905959
2865,191906.94626685488
2367,100435.22365273081
554,81039.89353970112
238,135795.4356233622
1954,106255.52993704216
2488,123411.60643200367
2291,107021.14960549155
1969,82001.85391715856
2725,176263.30078689102
1482,162537.7039682162
2763,193632.43500101112
503,250586.27637098508
1584,228098.38314379996
1531,139742.722906205
2210,154043.00590201013
459,274161.98730671697
556,124674.78690060857
1347,143898.41665677237
1290,65361.85329323972
1388,104286.77455575485
1571,441659.39494882117
2754,192003.27147407876
765,148898.22618248453
2494,129380.42706959252
2870,239726.46390303865
7,204234.1813454365
1114,243134.09417270764
2418,258207.32574006147
291,148623.71565444802
18,295406.9449220898
39,299069.4927650576
1001,229463.7975700237
2442,227210.64679741662
616,126382.37827525788
2680,68270.51339019672
1414,114182.9320796663
289,142052.68260333955
40,233261.8682635032
860,128134.20846384123
409,128908.3286554938
673,167055.20596474677
2427,170244.3793946004
2036,212634.7122678575
2564,147413.93702991167
642,171944.1612465378
1008,190007.6824252255
1908,142806.704358835
2519,194245.6921772319
1369,85542.35914979957
2855,142810.07670003898
712,81055.40709722089
1943,131673.75221396307
1958,121190.93399094779
107,146131.88554071437
2295,243956.33959173434
704,107248.66847010655
676,123656.48468144354
259,191989.54979192
93,271790.033827311
106,231813.46390172455
2315,186716.41632529674
1050,105556.15736497019
1095,208641.82789681677
2709,146183.5032388192
758,129773.67137281538
1496,148613.35099230637
2370,117869.95396158553
2458,252833.46888857917
2733,147712.51532540517
161,249256.23874657345
726,154138.39780262555
845,203528.78539483366
947,248182.95541875146
2232,115407.34118090128
2563,138834.24132126546
2299,191329.96258185199
211,87628.04332413606
605,170035.5032989122
1478,182077.98238281242
2247,262848.47875522263
2274,269826.15472186636
2869,211701.61645706545
967,211992.2271877419
2656,139453.04056787014
667,208277.12963999016
1042,112247.5538228096
2023,155267.42526103032
2447,320170.783179609
2055,114468.9725353606
2275,255925.74513887975
2204,150033.5330357859
1563,259001.2731979089
483,214445.13118360483
796,142511.9505315679
1526,152491.71498301113
2042,132180.62840018235
442,286812.8221693877
1693,281360.66990810353
1468,216962.81216744392
1430,176933.76495313668
2605,172041.46535384376
1529,164438.46507771104
335,158852.78981771832
1287,131007.51111579174
31,99790.3236586519
1785,296913.31298525736
82,160861.0095124581
2620,157724.9229716449
252,185784.2436756699
721,63137.101112472476
2165,183027.10356111417
2316,190221.0332576537
775,132839.8258944162
1558,131864.45526907314
17,201454.623207408
1022,227970.19994179392
925,116217.97790755366
438,248914.9080462003
1270,143846.63983205275
1272,119456.21619036049
215,138720.2228725874
266,222832.75113882904
2402,252868.43438709283
1250,124787.16177691589
1984,127661.08483737614
1279,145412.93442321243
377,243291.61716201506
1252,132148.67386376567
2156,249817.2245999229
499,292872.7235427472
1374,131734.51249127055
2898,253143.29654161027
401,124251.69826596498
2721,180489.80298548564
2078,236345.31247016962
2589,126939.15096015518
1946,286816.3860409161
1334,103586.87920651666
2781,229245.9750483951
431,306941.8569551782
576,187871.0201581415
1474,208709.36543582252
2254,125356.27561329154
2155,253006.69794180663
885,106536.05594452284
643,124285.90527837432
1944,127136.71859030833
480,196529.45665004523
2845,113449.25751426071
2387,277319.01616087265
2407,197267.37195639312
2527,170130.55298700847
2514,152303.1960113122
629,172501.02795811533
80,209301.98802327702
1876,149917.15222547948
1546,108977.89581277233
2518,168854.5945452099
2347,162433.72854223405
783,251204.0298782701
1322,91375.52445232996
194,78069.48364713998
1770,283432.54254335887
2143,139006.6823870961
1229,213616.4904584668
511,269316.91943573684
46,214505.0157707628
1348,143499.85801274457
2465,192151.74297199666
387,224546.18376256712
873,217513.6927938012
1918,123396.03757284442
2764,226917.83814502275
2184,124253.30895062303
934,142090.7789644549
1920,132306.58108803397
2631,139155.6213563272
1768,444000.1346590087
2040,121499.24604280782
1749,214680.58340498863
834,240120.41873418284
1457,231782.20286407345
79,121913.51879523648
2302,122030.52597413154
1817,145358.01438698778
2755,230146.86129804153
359,180353.38144217734
2059,104184.83433432574
2092,237840.5121340499
2516,216581.4273447662
150,108213.40459429973
1656,155515.17492046964
83,92400.6760300583
2411,187822.02751419623
795,82908.45907549537
2312,224057.69071201677
2917,104819.02123179205
1624,176107.2025552236
2215,254625.23409574083
1211,147163.00131774554
1485,163185.5505887738
1024,174437.633677328
570,209643.39655045385
2874,128341.52581154695
700,153104.81845668855
2756,208185.04155578918
2022,181049.1373816604
583,223900.64683523553
2392,297657.54746142856
2424,188090.31661971868
212,119022.02920282527
736,133629.89217640448
1610,185536.0762732086
890,134016.7538516979
467,186099.03660526
578,203811.08730171132
1747,194596.61263470608
1149,171411.18576080794
2758,258671.10418360273
857,137325.2267205026
2219,232426.53548291756
733,87989.00893032178
2909,120118.06611109653
1798,250235.9892324088
235,165515.00325489743
2366,136243.5790840767
1027,133164.70526425517
1195,140177.19885173498
1303,61944.05466075579
148,182575.05196889106
608,168389.59546208242
2515,207234.1703274306
821,242364.0524991753
2500,248852.282077951
745,107920.38509161468
741,126298.91482412256
1611,193458.73401274718
2532,131484.1431404174
1081,236509.4898760371
1692,351125.97463010135
2520,169512.91361949884
276,99470.594353577
1992,133570.75553746277
663,58666.90694501973
418,112204.4099655149
1733,201407.30752393592
2359,145375.8124500243
253,184328.70568678307
1518,177628.25966851553
2035,145174.91529041063
2919,90736.11484203034
1540,219875.39289704245
2120,159576.9592021954
1674,183729.02255806595
256,133805.42640209093
2361,108050.75761988689
978,92549.16569966695
2280,147718.45505845745
2095,213846.58318509825
1709,297460.52881491894
2801,243376.03499350115
1246,108704.05134258152
2373,100314.04344014695
1055,262029.2605782809
2017,117046.54554929631
1099,237697.8824403145
1344,72580.36158052937
835,233356.44814604823
1117,209477.68551833543
2043,77319.50608944276
2085,139232.02855688427
410,141282.58485611854
2650,88234.0258527823
2867,161503.14878948242
1668,117278.01818427944
1161,168084.44090418075
2122,178428.33127805253
2539,157261.2008965864
1047,143273.60290314176
1445,122305.9327922879
541,151078.9613128606
569,222421.30410431558
1276,103364.24625534145
918,135674.3302356128
326,182086.49617583584
1936,123133.55094853393
895,98238.9708158914
257,159099.77916741814
1241,183449.22400607553
1545,104555.77649625402
1189,186770.83282737597
270,156948.72200544982
2066,206483.7052480029
693,106851.80595778336
1259,159034.5584025008
2916,151441.8035846412
2321,283417.62654495286
1977,95542.29862716154
1895,146370.97871554655
1240,173935.36228180036
85,157662.5177409203
1823,128420.28491541126
825,273355.03793339874
110,224661.0025949321
697,115254.42005643144
2297,110539.19720657973
1231,129323.56736954057
1355,136306.53890982852
968,290852.6365457686
584,213901.82653081848
1315,127271.60135981266
1606,149684.4623118342
206,98171.69196725287
1685,286014.821977044
2016,141683.17104962433
869,209775.56500114442
2135,121869.35628186748
2346,193938.68592217867
2430,231652.9471656446
2198,82286.53384978138
2652,115769.23019555572
27,124865.77690692083
241,171892.83147354028
906,128305.74535893148
1506,123776.70330616808
2098,326350.4933552573
1435,217123.43257505924
2213,123344.27053120243
1274,126092.36596455495
743,52175.49583575758
1737,189116.76648189372
2797,267127.5846759225
2185,65767.47473161225
58,165612.37559418078
830,197944.2516826822
808,107557.39603745344
680,165392.80646492995
1153,114220.34737982915
1291,137320.2660582401
1818,144759.7552617736
2161,181378.90575497271
1883,117374.80230183783
350,319270.57459286274
2473,155784.0193970917
295,188118.835802851
293,192982.92818536947
859,129711.0100825706
288,77649.8637140065
1578,157323.3817103972
102,181652.43596466526
2831,174548.0985964489
1030,160212.76054850884
2551,150846.75577976333
1286,146703.22987637005
958,272786.64319723146
776,126700.84489642526
72,247816.91346447705
2263,233227.77465003834
1866,143843.78148044238
2876,66957.59757592063
2146,241756.1146059936
103,174653.08555866894
